name_1,name_2,street_1,street_2,city,zip,phone,website,latitude,longitude,flag_saf,flag_mhf,flag_mc,flag_md,flag_np_ss,flag_pi,flag_gl,flag_vet,flag_pw,flag_hv,flag_dv,flag_chld,flag_yad,flag_adlt,flag_snr,flag_si,filter_military,filter_inpatient_svc,filter_residential_pgm
New York Therapeutic Communities Inc,,162-24 Jamaica Avenue,,Jamaica,11432,212-971-6033,http://www.staynout.org,40.704360999999999,-73.797556000000000,1,,1,1,,1,,,,,,1,,1,,1,,,
Childrens Aid Society,(CAS) School Based Clinic IS 218,4600 Broadway,IS218,New York,10040,212-569-2859,http://childrensaidsociety.org,40.860819999999997,-73.930065999999997,,1,,1,,,1,,,,,1,,,,,,,
New Horizon Counseling Center,,10819 Rockaway Bouleva,,South Oz,11420,718-845-2620,,40.674537999999998,-73.803285000000002,,1,1,1,,1,,,,,,1,1,1,1,,,,
New York Presbyterian Hospital,School Based Clinic PS 152,93 Nagle Avenue,,New York,10040,212-567-5456,http://www.nyp.org,40.860391000000000,-73.927968000000007,,1,1,1,,1,1,,,,,1,1,,,1,1,,
Fordham/Tremont CMHC,,2021 Grand Concourse,Suite 710,Bronx,10453,718-960-3348,http://www.fordhamtremont.org/,40.851956999999999,-73.904595000000000,,,1,1,,1,,1,,,,1,1,1,1,1,1,,
New York Therapeutic Communities Inc,Probation Ambulatory Program/Queens,162-24 Jamaica Avenue,Lower Level,Jamaica,11435,718-657-2021,www.staynout.org,40.704324999999997,-73.796957000000006,,,1,,,1,1,1,1,1,1,1,1,1,,,1,,
Morris Heights Health Center,Harrison Circle,57 West Burnside Avenu,Level B-1,Bronx,10453,718-839-8900,http://www.mhhc.org,40.854328000000002,-73.909616000000000,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
Federation Employment/Guidance Servs,FEGS Burnside Residence,265 East Burnside Aven,,Bronx,10457,718-583-7589,http://www.fegs.org,40.851593000000001,-73.902068000000000,,1,,,,,,,,,,,,1,,,,,1
Hands Across Long Island,Jamaica PROS,163-18 Jamaica Avenue,Suite 601,Jamaica,11432,718-206-0888,http://www.hali88.org,40.704787000000003,-73.796334999999999,,1,1,1,,,1,,,,,,1,1,1,,,,
Counseling Service of EDNY,Young Adult Program,163-18 Jamaica Avenue,Suite 502,Jamaica,11432,718-658-0010-11,www.csedny.org,40.704650000000001,-73.796115000000000,,,,1,,1,1,1,1,1,1,,1,1,,1,1,,
Counseling Service of EDNY,CD/Outpt Services,163-18 Jamaica Avenue,,Jamaica,11432,718-658-0010,www.csedny.org,40.704650000000001,-73.796115000000000,1,,,1,,1,,,,1,1,,1,1,,,,,
Montefiore Medical Center,Clinic 3 OTP,2058 Jerome Avenue,1st and 2nd Floors,Bronx,10453,917-564-8735 X106,www.montefiore.org,40.854165000000002,-73.907037000000003,1,,1,1,,1,,,,1,,,1,1,,1,,,
Montefiore Medical Center (SATP),New Directions Recovery Center,2058 Jerome Avenue,,Bronx,10467,718-920-4582,www.montefiore.org,40.854165000000002,-73.907037000000003,1,,,1,,1,,,,,,,1,1,,1,,,
NY Psychiatric Institute,Wash Heights Comm Servs Inwood Clinic,26 Sherman Avenue,,New York,10040,212-942-8500,http://nyspi.org/nyspi/patients-and-families/inw,40.862980999999998,-73.928447000000006,,1,1,1,,1,1,1,,1,,,1,1,1,1,1,,
New Spirit II Inc,Outpatient Chem Dep Program,16204 South Road,,Jamaica,11433,718-291-4844,www.jcapprograms.org,40.699236999999997,-73.794122999999999,1,,1,1,,1,,,,,1,,1,1,,,,,
ComuniLife Inc,VIDA Guidance Center,4419 3rd Avenue,,Bronx,10457,718-364-7700x5213,http://comunilife.org,40.851993999999998,-73.893253000000001,,1,1,1,,1,,,,,,1,1,1,1,,,,
New York Presbyterian Hospital,School Based Clinic PS 48,4360 Broadway Street,Room 112-A,New York,10033,917-521-3800,http://www.nyp.org,40.865574000000002,-73.927271000000005,,1,1,1,,1,1,,,,,1,1,,,1,1,,
Saint Barnabas Hospital,Department of Psychiatry,4422 3rd Avenue,,Bronx,10457,718-960-9000,,40.852530000000002,-73.891490000000005,,1,1,1,,1,,,,,,,1,1,1,1,,1,
Child Center of NY Inc,South Jamaica Clinic,115-15 Sutphin Bouleva,,Jamaica,11434,718-659-4000,www.childcenterny.org/,40.684485000000002,-73.792280000000005,,1,,1,,1,,,,1,,1,1,1,,,,,
Queens Village Comm for MH for,JCAP Inc,116-30 Sutphin Bouleva,,Jamaica,11434,718-322-2500x619,www.jcapprorams.com,40.681947000000001,-73.792812999999995,1,,1,1,,1,,1,,1,1,,1,1,,1,1,,1
Inwood Community Services Inc OP,,651 Academy Street,3rd Floor,New York,10034,212-942-0043x132,www.inwoodcs.org,40.866027000000003,-73.924708999999993,1,,,1,,1,,,,,,1,1,1,,1,,,
Morris Heights Health Center,Walton Avenue,25 East 183rd Street,,Bronx,10453,718-839-8900-3333,http://www.mhhc.org,40.858652999999997,-73.902921000000006,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
VA NY Harbor Healthcare System,Staten Island Community Clinic,1150 South Avenue,Suite 301,Staten I,10314,718-761-2973,,40.610433999999998,-74.177798999999993,,,1,1,,1,,1,,,,,1,1,1,,1,,
Samaritan Village Inc,Drug Free Outpatient,14410 Jamaica Avenue,,Jamaica,11435,718-206-1990,www.samaritanvillage.org,40.707692999999999,-73.787272999999999,1,,,1,,,,,,,1,,1,1,,,,,
Phoenix House,Short Term Residential Program,480 East 185th Street,,Bronx,10458,718-584-7170-6461,www.phoenixhouse.org,40.856377000000002,-73.892101999999994,1,,1,1,,1,1,1,,1,1,,1,1,,1,1,,1
Advanced Center for Psychotherapy Inc,Adv Ctr Psychotherapy Jamaica Esates,178-10 Wexford Terrace,,Jamaica,11432,718-658-1123,,40.712856000000002,-73.785093000000003,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Fordham/Tremont CMHC,,260 East 188th Street,Floors 2 and 4,Bronx,10458,718-960-3348,,40.860745000000001,-73.895899000000000,,,1,1,,1,,,,,,1,1,1,1,,,,
Saint Barnabas Hosp/Fordham Tremont,CMHC Clinical Recovery Division,260 East 188th Street,,Bronx,10458,718-960-3190,http://www.fordhamtremont.org,40.860773000000002,-73.895808000000002,,,1,1,,1,,,,,,1,1,1,1,,,,
JBFCS,Dr Eugene D Glynn/Manhattan North Cnty,5030 Broadway,Suite 201,New York,10034,212-795-9888,,40.868960999999999,-73.916702999999998,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
TRI Center Inc,Drug Abuse Treatment/New York,2488 Grand Concourse S,,Bronx,10458,(718) 584-7204,www.tricenter.com,40.862136049261998,-73.897134856877798,1,,,1,,1,1,,1,1,1,,1,1,,,,,
JASA,Geriatric Mental Health Outreach Servs,1 Fordham Plaza,Room 908,Bronx,10458,718-365-4044,http://www.jasa.org,40.860639999999997,-73.890227999999993,,1,1,1,,1,,,,,,,,1,1,1,,,
Pibly Residential Programs Inc,Pibly Supp HsgBronx NY/NY II ComServs,2415 Westchester Avenu,,Bronx,10461,718-863-4100-27,http://www.pibly.org,40.837524999999999,-73.846036999999995,,1,,1,,,,,,,,,1,1,1,,,,
Lifespire Inc,Lifespire Span Clinic Treatment Prog,18410 Jamaica Avenue,5th Floor,Hollis,11423,718-454-6940,,40.708900000000000,-73.774585000000002,,1,1,1,,1,,,,,,,1,1,1,1,,,
Bronx James J Peters VAMC,Mental Healthcare Center,130 West Kingsbridge R,,Bronx,10468,718-584-9000,,40.868789000000000,-73.897768999999997,,,,,,1,1,1,,1,,,1,1,1,,1,1,
PSCH Inc,Westchester Square Mental Hlth Clinic,2510 Westchester Avenu,2nd Floor,Bronx,10461,718-824-2790,http://www.psch.org,40.839247000000000,-73.843406999999999,,1,1,1,,,,,,,,1,1,1,1,1,,,
Institute for Family Health,The Center for Counseling,2590 Frisby Avenue,,Bronx,10461,718-239-1610,http://www.institute2000.org,40.841571000000002,-73.844251999999997,,,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
Taylormayd Inc,CD Outpatient Services,51 Westchester Square,,Bronx,10461,718-829-3617,,40.841689000000002,-73.843480000000000,1,,1,1,,,,,1,,1,,,1,,,,,
Samaritan Daytop Village,Outpatient,2614-16 Halperin Avenu,,Bronx,10461,718-518-9007,www.daytop.org,40.842953999999999,-73.843873000000002,1,,,1,,1,,,,,,1,,1,,1,,,
Jewish Board of Family/Childrens Servs,Harry Blumenfeld Counseling/Pelham,750 Astor Avenue,,Bronx,10467,718-882-5000-220,,40.859307000000001,-73.865273000000002,,1,1,1,,1,1,,,1,,1,1,1,1,,,,
Bronx Addiction Treatment Center,CD Inpatient Rehab Program,1500 Waters Place,Building 13,Bronx,10461,718-904-0026,http://www.oasas.ny.gov/atc/bronx/index.cfm,40.845292802768697,-73.840792626414299,1,,,1,,1,1,,,,1,,1,1,,1,,,1
Jewish Board of Family/Childrens Servs,Morris L Black Comm Counseling Ctr,2795 Richmond Avenue,,Staten I,10314,718-761-9800,,40.576994999999997,-74.167439999999999,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Bronx Psychiatric Center,Inpatient Servs/White Plains OP Clinic,1500 Waters Place,,Bronx,10461,718-862-3300,,40.847501999999999,-73.841679999999997,,1,1,1,,1,,,,,,,1,1,1,1,,1,
Bronx Provider Consumer Alliance,Resource Ctr/Mental Health Programs,1500 Waters Places,Parker Building Room 212,Bronx,10461,718-862-3347,,40.847501999999999,-73.841679999999997,,,,,,,1,1,,1,,,1,1,,,1,,
Jewish Board of Family/Childrens Servs,Madeleine Borg Staten Island Csl Ctr,2795 Richmond Avenue,,Staten I,10314,718-761-9800,www.jbfcs.org,40.577122000000003,-74.171593000000001,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Riverdale Mental Health Assoc (RMHA),Community Residence,642 West 232nd Street,,Bronx,10463,718-884-2900,http://rmha.org/parachute,40.884509000000001,-73.914327999999998,,1,1,1,,1,1,,,,,,1,1,,1,,,1
NYC/HHC Jacobi Medical Center,Outpatient Psychiatric Services,1400 Pelham Parkway So,,Bronx,10461,718-918-5039,http://www.nyc.gov/html/hhc/jacobi/html/services,40.854072000000002,-73.846900000000005,,1,1,1,,,1,1,,1,,,1,1,1,,1,,
Jacobi Medical Center,Comprehensive Addiction Trt Center/OP,1400 Pelham Parkway,Building 1 9 West,Bronx,10461,718-918-4465,,40.854069000000003,-73.846889000000004,1,,1,1,,1,,,,,,,1,1,,1,,,
Saint Barnabas Hospital,Chemical Dependency MMD,183rd Street and 3rd A,,Bronx,10457,(718) 960-6170,www.stbarnabashospital.org/,40.824384999999999,-73.810236000000003,,,1,1,,1,,,,,1,,1,1,,,,1,
Creedmoor Psychiatric Center On Site,Clinic at Park Inn Adult Home,115-02 Ocean Promenade,,Rockaway,11694,718-474-1609,,40.578271999999998,-73.835684999999998,,1,1,1,,1,,,,,,,1,1,1,,,,
LI Jewish Med Ctr Zucker Hillside Div,LIJ Assisted Competitive Employment,20507 Hillside Avenue,Suites 20-23,Hollis,11423,718-264-1789,,40.721162999999997,-73.760382000000007,,,,,,,,1,,1,,,1,1,1,,1,,
Jacobi Medical Center,Chemical Dependency Detox,1400 Pelham Parkway So,Building 1 10 East,Bronx,10461,718-918-4465,,40.856135999999999,-73.847356000000005,1,,1,1,,1,,,,,,,1,1,,1,,1,
Camelot Counseling Services,Tier II,175-15 Rockaway Boulev,,Jamaica,11434,718-356-5100,http://www.camelotcounseling.com,40.657940000000004,-73.770465000000002,1,,1,1,,1,,,,,,1,1,1,,1,,,
LI Jewish Med Ctr Zucker Hillside Div,VESID Supported Employment,20507 Hillside Avenue,Suites 20-23,Hollis,11423,718-264-1789-1010,,40.721297999999997,-73.759822000000000,,1,,,,,,,,,,,1,1,1,,,,
Bronx Psychiatric Center,BPC White Plains Road Clinic/ACT Prog,3050 White Plains Road,,Bronx,10467,718-862-3300,http://www.omh.ny.gov,40.870013000000000,-73.867014999999995,,1,1,1,,,,,,,,,1,1,1,,,,
Bronx Psychiatric Center,ACT Team,3050 White Plains Road,2nd Floor,Bronx,10467,718-944-7116,,40.870344000000003,-73.867189999999994,,1,1,1,,1,,,,,,,1,1,1,1,,,
Montefiore Medical Center,Child and Adolescent Outpatient,3340 Bainbridge Avenue,,Bronx,10467,718-920-4653,,40.879072000000001,-73.878746000000007,,1,1,1,,1,,,,,,1,1,,,1,,,
NYC/HHC North Central Bronx Hospital,Partial Hospitalization Program,3424 Kossuth Avenue,11th Floor,Bronx,10467,718-519-2439,,40.880648999999998,-73.881286000000003,,1,1,1,,1,1,,,1,,,1,1,1,,,1,
SUS Mental Health Programs Inc,SUS Beach 85th Street CR/SRO,318 Beach 85 Street,,Far Rock,11693,212-633-6900,http://www.sus.org,40.589917000000000,-73.810884999999999,,1,1,1,,,,,,,,,1,1,,1,,,1
NYC/HHC North Central Bronx Hospital,Inpatient Psychiatric Unit,3424 Kossuth Avenue,,Bronx,10467,718-519-3986,,40.880684000000002,-73.881168000000002,,1,1,1,,1,,,,1,,,,1,1,,,1,
North Central Bronx Hospital,Psychiatric Outpatient Department,3424 Kossuth Avenue,,Bronx,10467,718-918-5000,,40.880814000000001,-73.881404000000003,,,1,1,,1,1,1,,1,,1,1,1,1,1,1,1,
Staten Island Mental Hlth Society,SI Childrens CMHC South Shore Clinic,3974 Amboy Road,,Staten I,10308,718-984-5050,http://SIMHS.ORG,40.550561999999999,-74.150069999999999,,,1,1,,1,1,,,,,1,1,,,1,1,,
Montefiore Medical Center (SATP),Subst Abuse Treatment Program Unit I,3550 Jerome Avenue,,Bronx,10467,718-920-4067,www.MONTEFIORE.ORG,40.884006999999997,-73.879880999999997,1,,,1,,1,,,1,1,,,1,1,,,,,
Astor Servs for Children and Families,,750 Tilden Street,,Bronx,10467,718-231-3400-222,http://www.astorservices.org,40.876531000000000,-73.862786000000000,,1,,1,,1,,,,,,1,,,,1,,,
Arms Acres Inc,Outpatient Clinic,3584 Jerome Avenue,,Bronx,10467,718-653-1537-110,www.armsacres.com,40.884952296184402,-73.879526629197500,1,,1,1,,1,1,,,,,1,,1,,1,,,
VERTEX OP,,1080 East Gun Hill Roa,,Bronx,10469,718-653-1117,www.vertexoutpatient.com,40.873809000000001,-73.856138999999999,1,,,1,,,,,,1,1,1,,1,,,,,
FEGS Bronx PROS,Possibilities,3600 Jerome Avenue,,Bronx,10467,718-881-7600,http://www.fegs.org,40.885373999999999,-73.878583000000006,,1,1,1,,,,,,,,,1,1,1,1,,,
FEGS,Hon Caroline K Simon CCs/Bronx Clinic,3600 Jerome Avenue,,Bronx,10467,718-881-7600,http://www.fegs.org,40.885587999999998,-73.878889000000001,,1,1,1,,,,,,,,1,1,1,1,1,,,
Creedmoor Psychiatric Center,,79-25 Winchester Boule,Building B,Queens V,11427,718-264-3600,http://www.omh.ny.gov/omhweb/facilities/crpc/fac,40.730955999999999,-73.736324999999994,,1,1,1,,1,,,,,,,1,1,1,1,,1,1
Jewish Board of Family/Childrens Servs,Pride of Judea Counseling Center,243-02 Northern Boulev,,Little N,11362,718-423-6200,http://www.jbfcs.org/programs-services/counselin,40.765224000000003,-73.742699999999999,,1,1,1,,1,,,,,,1,1,1,1,,,,
Staten Island YMCA Cnsling Service OP,,3911 Richmond Avenue,,Staten I,10312,718-948-3232,http://www.ymcanyc.org/counseling,40.543053999999998,-74.163764999999998,1,,1,1,,1,,,,,,1,1,1,,1,,,
Riverdale Mental Health Assoc Inc,CD Outpatient,5676 Riverdale Avenue,,Bronx,10471,718-796-5300,www.rmha.org,40.906261000000001,-73.903696999999994,1,,1,1,,1,,,,,,,1,1,,,,,
Lifeline Center for Child,Dev Inc,80-09 Winchester Boule,,Queens V,11427,718-740-4300,http://www.LifelineCenter.org,40.738610000000001,-73.732902999999993,,1,,1,,1,,,,,,1,,,,,,,
Creedmoor Psychiatric Center,CPC/Jamaica Wellness and Recovery Ctr,80-45 Winchester Boule,CPC South Campus Bldg 21 1st Floor,Queens V,11427,718-739-5778,,40.737305999999997,-73.732468999999995,,1,1,1,,1,,,,,,,1,1,1,,,,
Montefiore Medical Center,Wakefield Div Child Psyc Clinic,4141 Carpenter Avenue,,Bronx,10466,718-304-7000,,40.891863999999998,-73.861660000000001,,1,1,1,,1,1,,,1,,1,,,,,1,,
Creedmoor Psychiatric Center,Seaview Manor On Site Clinic,210 Beach 47th Street,,Far Rock,11691,718-471-4400,,40.593156000000000,-73.777769000000006,,1,1,1,,1,,,,,,,1,1,1,,,,
Creedmoor Addiction Treatment Center,Addiction Inpatient Rehab Program,80-45 Winchester Boule,Building 19-CBU-15,Queens V,11427,718-264-3740,www.oasas.ny.gov/atc/creedmoor/index.cfm,40.741498999999997,-73.730401999999998,1,,1,1,,1,,,,,,,1,1,,1,,,1
Creedmoor Psychiatric Center,Queens Village Wellness and Recov Ctr,80-45 Winchester Boule,Building 73,Queens V,11427,718-264-3950,www.omh.ny.gov/index.html,40.741498999999997,-73.730401999999998,,1,1,1,,1,1,1,,,,,1,1,1,1,1,,
Montefiore Medical Center,North Division/Inpatient Psych Unit,600 East 233rd Street,7 South,Bronx,10466,718-920-9826,http://www.montefiore.org,40.893752999999997,-73.861124000000004,,1,1,1,,1,,,,,,,1,1,1,1,,1,
Montefiore Medical Center/MSU,Wakefield Division Detox Services,600 East 233 Street,,Bronx,10466,718-920-9974,www.montefiore.org,40.894246000000003,-73.860923000000000,1,,1,1,,1,,,,,,,1,1,,1,,1,
New York City Childrens Center,,7403 Commonwealth Boul,,Belleros,11426,718-264-4500,http://www.omh.ny.gov/omhweb/facilities/nyccc/fa,40.741925000000002,-73.725943999999998,,1,1,1,,,,,,,,1,,,,,,1,
Astor Servs for Children and Families,Astor Day Treatment Program,4330 Byron Avenue,,Bronx,10466,718-324-7526,http://www.astorservices.org/,40.895746000000003,-73.853926000000001,,1,1,1,,1,,,,,,1,,,,1,,,
Montefiore Medical Center,Montefiore Wakefield MH Clinic,4401 Bronx Boulevard,,Bronx,10466,718-304-7000,www.montefiore.org,40.900593999999998,-73.857642999999996,,1,1,1,,1,,,,,,,1,1,1,1,,,
Montefiore Wakefield Division,,4401 Bronx Boulevard,,Bronx,10470,718-304-7048,www.montefiore.org,40.900593999999998,-73.857642999999996,1,,1,1,,1,1,1,1,1,1,,1,1,,1,1,,
Samuel Field YM and YWHA,,5820 Little Neck Parkw,,Little N,11362,718-225-6750,http://www.sfy.org,40.760885000000002,-73.723290000000006,,1,1,1,,1,,,,,,,,1,1,1,,,
Samuel Field YM and YWHA,Comm Advisory Prog for the Elderly,5928 Little Neck Parkw,,Little N,11362,718-224-0566,http://www.sfy.org,40.760289999999998,-73.723105000000004,,1,1,1,,1,,,,,,,,1,1,1,,,
New Horizon Counseling Center Inc,Central Avenue Clinic,1622 Central Avenue,,Far Rock,11691,718-327-9001,,40.604919000000002,-73.752570000000006,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
New Horizon Counseling Center Inc,The Central Avenue Clinic,16-22 Central Avenue,,Far Rock,11691,718-845-2620,http://www.nhcc.us,40.604919000000002,-73.752570000000006,,1,1,1,,1,,,,,,1,1,1,1,,,,
Long Island Jewish Medical Center,Chemical Dependency Outpatient,1600 Central Avenue,,Far Rock,11691,718-868-1400-1233,www.healthyrockaway.org,40.605184000000001,-73.752232000000006,1,,1,1,,1,,,,,,1,,1,,1,,,
Astor Servs for Children and Families,Lawrence F Hickey Center,4010 Dyre Avenue,,Bronx,10466,718-515-3000,,40.890957000000000,-73.830622000000005,,1,,1,,,,,,,,1,,,,,,,
Saint Johns Episcopal Hospital,South Shore Division,521 Beach 20th Street,,Far Rock,11691,718-869-8822-225,http://www.ehs.org,40.600231999999998,-73.753904000000006,,1,1,1,,1,1,1,,,,1,1,1,1,,1,,
Catholic Charities Neighborhood Servs,Rockaway Mental Health Services,1847 Mott Avenue,,Far Rock,11691,718-337-6800,,40.603254999999997,-73.751431999999994,,1,1,1,,1,,,,,,1,1,1,1,1,,,
New Horizon Counseling Center Inc,NH Counseling/Far Rockaway Clinic,720 Beach 20th Street,Ground Floor,Far Rock,11691,718-327-7002,http://www.nhcc.us,40.599499999999999,-73.754069999999999,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Charles Waldo MaClean Espiscopal,Nursing Home,17-11 Brook Haven Aven,,Far Rock,11691,718-869-8000,,40.600464000000002,-73.752093000000002,,,1,1,,1,,,,,,,,1,1,1,,,1
Episcopal Health Services Inc,Saint Johns Episcopal Hosp Day Trt Prg,19-08 Brookhaven Avenu,Saint Johns Community Mental Health,Far Rock,11691,718-869-8400,,40.599310000000003,-73.752784000000005,,1,1,1,,,,,,,,,1,1,1,,,,
Saint Johns Episcopal Hospital,,327 Beach 19th Street,,Far Rock,11691,718-869-7248,http://www.ehs.org/,40.598000999999996,-73.752972999999997,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,1,
Creedmoor Psychiatric Center,Wavecrest Adult Home On Site Clinic,242 Beach 20th Street,,Far Rock,11691,718-471-6018,,40.596634000000002,-73.753899000000004,,1,1,1,,1,,,,,,,1,1,1,,,,
Long Island Jewish Medical Center,Methadone Maintenance Trt Program,7559 263rd Street,Littauer Building 1st Floor,Glen Oak,11004,718-470-8940,,40.749841000000004,-73.711872000000000,1,,,1,,,,,,,,,1,1,,,,,
LI Jewish Med Ctr Zucker Hillside,Hospital,7559 263rd Street,,Glen Oak,11004,718-470-4887,,40.750708000000003,-73.711822999999995,,1,1,1,,1,1,1,,,,1,1,1,1,1,1,1,
Long Island Jewish Medical Center,Daehrs Outpatient Drug Free,7559 263rd Street,Littauer Building Zucher Hillside H,Glen Oak,11004,718-470-8950,,40.750708000000003,-73.711822999999995,1,,1,1,,1,,,,,,,1,1,,1,,,
LI Jewish Med Ctr Zucker Hillside,Div/Adult Partial Hospitalization Prog,75-59 263rd Street,,Glen Oak,11004,718-470-8130,http://www.nslij.com,40.750708000000003,-73.711822999999995,,1,1,1,,1,,,,,,,1,1,1,1,,,
LI Jewish Med Ctr Zucker Hillside,Hospital/Adult Day,75-59 263rd Street,,Glen Oak,11004,718-470-8130,http://www.nslij.com,40.750708000000003,-73.711822999999995,,1,1,1,,1,,,,,,,1,1,,1,,,
Staten Island University Hospital,(SIUH) Inpatient Psychiatry Unit,375 Seguine Avenue,,Staten I,10309,718-226-2440,,40.516979999999997,-74.196140000000000,,1,1,1,,1,,,,,,,1,1,1,,,1,
Staten Island University Hospital,Chemical Dependency Rehab Unit,375 Seguine Avenue,,Staten I,10309,718-226-2260,www.siuh.edu,40.517313999999999,-74.196871999999999,1,,1,1,,1,,,,,,,1,1,,,,1,
Staten Island University Hospital,Alcoholism Outpatient Clinic,392 Seguine Avenue,,Staten I,10309,718-226-2752,www.siuh.edu,40.516357722530103,-74.196870878414600,1,,1,1,,1,,,,,,,1,1,,,,,
Staten Island University Hospital,(SIUH) South Site Clinic,392 Seguine Avenue,,Staten I,10309,718-226-2000x2274,http://www.siuh.edu,40.516429000000002,-74.197305999999998,,1,,1,,,1,,,1,,1,1,1,1,,1,,
Staten Island University Hospital,Key Extended Entry Program,392 Seguine Avenue,,Staten I,10309,718-226-2807,www.siuh.edu,40.516429000000002,-74.197305999999998,1,,,1,,,,,1,1,1,1,,1,,,,,
Staten Island University Hospital,Methadone Maintenance Treatment Prog,392 Seguine Avenue,,Staten I,10309,718-226-2808,www.siuh.edu,40.516429000000002,-74.197305999999998,1,,,1,,,1,,1,1,1,1,,1,,,,,
